"","ID","Title_Level","l"
"7943","204","1","Microsoft Excel"
"7944","204","1","Jasmine "
"7945","204","1","Time Management "
"7946","129","6","Social Media Marketing "
"7947","129","6","Product Marketing "
"7948","129","6","Social Networking "
"7949","129","6","Revenue Cycle "
"7950","129","6","Banking "
"7951","129","6","Small Business "
"7952","129","6","Start-ups "
"7953","129","6","Public Speaking "
"7954","129","6","Banking "
"7955","129","6","Process Improvement "
"7956","277","1","Web Development "
"7957","277","1","Team Leadership"
"7958","277","1","Microsoft Excel"
"7959","277","1","Time Management "
"7960","277","1","Foundation "
"7961","489","5","Process Improvement "
"7962","489","5","Vendor Management "
"7963","489","5","Sequencing "
"7964","489","5","Go-to-market Strategy "
"7965","489","5","Healthcare Management "
"7966","489","5","Business Transmation "
"7967","489","5","Business Strategy "
"7968","489","5","Vendor Management "
"7969","489","5","Professional Services "
"7970","489","5","Business Process "
"7971","368","6","Require Analysis s"
"7972","368","6","Risk Management "
"7973","368","6","jQuery UI "
"7974","368","6","Process Improvement "
"7975","368","6","Financial Services "
"7976","368","6","Mobile Applications "
"7977","368","6","Management Consulting "
"7978","368","6","Team Building "
"7979","368","6",NA
"7980","368","6","Entrepreneurship "
"7981","79","3","Hardware"
"7982","79","3","SQL "
"7983","79","3","Real-time Data Acquisition"
"7984","79","3","MongoDB "
"7985","79","3","Active Directory "
"7986","54","5","Agile Methodologies "
"7987","54","5","SaaS "
"7988","54","5","Healthcare "
"7989","54","5","Managed Care "
"7990","54","5","Lifesciences"
"7991","54","5","Business Development "
"7992","54","5","FDA "
"7993","54","5","Wealth Management Services "
"7994","54","5","Telecommunications "
"7995","54","5","Bioinmatics "
"7996","408","3","Ruby on Rails "
"7997","408","3","MongoDB "
"7998","408","3","Windows  "
"7999","408","3","Paraview"
"8000","408","3","C++     C++"
"8001","372","2","Accounting "
"8002","372","2","Microsoft Office "
"8003","372","2","Avaya"
"8004","372","2","Sarbanes-Oxley Act "
"8005","372","2","Networking "
"8006","421","4","Electronic Lab Notebooks "
"8007","421","4","Program Evaluation "
"8008","421","4","Ruby"
"8009","421","4","Program Evaluation "
"8010","421","4","Six Sigma"
"8011","35","1","Mathematical Modeling "
"8012","35","1","C++"
"8013","35","1","Statistics "
"8014","35","1","Microsoft Excel "
"8015","35","1","TDD "
"8016","4","2","Financial Reporting "
"8017","4","2","VPN"
"8018","4","2","Microsoft Outlook "
"8019","4","2","Accounting "
"8020","4","2","Customer Service "
"8021","360","4","BOSH"
"8022","360","4","Troubleshooting"
"8023","360","4","Networking"
"8024","360","4","Nonprofits     Nonprofits"
"8025","360","4","JSON"
"8026","175","5","Business Strategy "
"8027","175","5","Integration "
"8028","175","5","Sybase "
"8029","175","5","Channel "
"8030","175","5","Product Marketing "
"8031","175","5","Strategy "
"8032","175","5","Pre-sales "
"8033","175","5","PMO "
"8034","175","5","Wealth Management Services "
"8035","175","5","Hospitals "
"8036","106","6","Microsoft SQL Server "
"8037","106","6","Analytics "
"8038","106","6","Product Marketing "
"8039","106","6","Radiology "
"8040","106","6","Application Architecture "
"8041","106","6","Visual Studio "
"8042","106","6","Business Management "
"8043","106","6","Strategy "
"8044","106","6","Nutrition "
"8045","106","6","Agile "
"8046","373","6","Nutrition "
"8047","373","6","EHR "
"8048","373","6","Healthcare Industry "
"8049","373","6","Marketing "
"8050","373","6","SOA "
"8051","373","6","Revenue Cycle "
"8052","373","6","Microsoft Excel "
"8053","373","6","Lean Manufacturing "
"8054","373","6","Business Management "
"8055","373","6","Enterprise Architecture "
"8056","117","3","C++     C++"
"8057","117","3","Customer Service "
"8058","117","3","C "
"8059","117","3","VMware vSphere"
"8060","117","3","Signal Processing "
"8061","371","5","Healthcare Consulting"
"8062","371","5","Unified Communications "
"8063","371","5","Analysis "
"8064","371","5","Hospitals "
"8065","371","5","Trading Systems "
"8066","371","5","DNA sequencing "
"8067","371","5","Physician Relations "
"8068","371","5","Testing "
"8069","371","5","E-commerce "
"8070","371","5","Project Management "
"8071","157","3","Supervisory Skills "
"8072","157","3","MySQL "
"8073","157","3","Node.js "
"8074","157","3","Github"
"8075","157","3","Visual Studio "
"8076","3","1","Rails "
"8077","3","1","Entrepreneurship"
"8078","3","1","Event Planning "
"8079","3","1","Laboratory Inmation Management System (LIMS)"
"8080","3","1","Javascript "
"8081","133","1","Time Management "
"8082","133","1","Javascript "
"8083","133","1","Team Leadership"
"8084","133","1","Ruby     Ruby"
"8085","133","1","Entrepreneurship"
"8086","87","2","Data Analysis "
"8087","87","2","Software Installation"
"8088","87","2","Analysis "
"8089","87","2","Telelogic DOORS "
"8090","87","2","DoDAF "
"8091","147","4","Databases "
"8092","147","4","Business Intelligence"
"8093","147","4","Bash"
"8094","147","4","Gradle"
"8095","147","4","Application Servers (JBoss, WebSphere, WebLogic, Tomcat)"
"8096","384","1","Karma "
"8097","384","1","Rails "
"8098","384","1","Social Media "
"8099","384","1","Jasmine "
"8100","384","1","Microsoft Excel "
"8101","177","2","Operational Risk Management "
"8102","177","2","Systems Engineering "
"8103","177","2","Software Documentation "
"8104","177","2","Technical Support "
"8105","177","2","Risk Management "
"8106","401","5","Physician Relations "
"8107","401","5","Physicians "
"8108","401","5","Offshore Management"
"8109","401","5","Reference Data "
"8110","401","5","Healthcare "
"8111","401","5","Business Analysis "
"8112","401","5","Quality Assurance "
"8113","401","5","Pre-sales "
"8114","401","5","Portfolio Management "
"8115","401","5","Go-to-market Strategy "
"8116","137","4","Sales"
"8117","137","4","SDLC "
"8118","137","4","Program Development "
"8119","137","4","Web servers (Apache)"
"8120","137","4","Bash"
"8121","493","2","DoDAF "
"8122","493","2","Microsoft Excel"
"8123","493","2","Access"
"8124","493","2","Internal Controls "
"8125","493","2","Analysis "
"8126","423","6","P&L Management "
"8127","423","6","P&L Management "
"8128","423","6","HIPAA "
"8129","423","6","Clinical Research "
"8130","423","6","Revenue Cycle "
"8131","423","6","Budgets "
"8132","423","6","SQL Server "
"8133","423","6","Microsoft Excel "
"8134","423","6","Enterprise Software "
"8135","423","6","Healthcare Industry "
"8136","61","1","Linux "
"8137","61","1","HTML "
"8138","61","1","ReactJS "
"8139","61","1","Statistics "
"8140","61","1","Foundation "
"8141","77","1","Java "
"8142","77","1","C++"
"8143","77","1","C++"
"8144","77","1","Microsoft Office"
"8145","77","1","CSS "
"8146","7","3","PLC Programming"
"8147","7","3","Software Architectural Design "
"8148","7","3","Embedded Systems "
"8149","7","3","Software Development "
"8150","7","3","Node.js "
"8151","201","3","CSS "
"8152","201","3","Tortoise SVN"
"8153","201","3","Node.js "
"8154","201","3","Software Architectural Design "
"8155","201","3","Python "
"8156","464","5","Case Management "
"8157","464","5","Pharmaceutical Industry "
"8158","464","5","Sybase "
"8159","464","5","ERP "
"8160","464","5","EMR"
"8161","464","5","ERP "
"8162","464","5","Genetics "
"8163","464","5","Healthcare "
"8164","464","5","Outsourcing "
"8165","464","5","Research and Development (R&D)"
"8166","345","1","Social Media "
"8167","345","1","Python "
"8168","345","1","Jasmine "
"8169","345","1","Strategic Planning"
"8170","345","1","Pair Programming "
"8171","218","1","Visual Basic  Applications (VBA) "
"8172","218","1","Time Management "
"8173","218","1","Programming "
"8174","218","1","Foundation "
"8175","218","1","HTML "
"8176","422","5","Vendor Management "
"8177","422","5","Biotechnology "
"8178","422","5","Case Managment "
"8179","422","5","Technology Transfer "
"8180","422","5","DNA sequencing "
"8181","422","5","Leadership"
"8182","422","5","Operations Management "
"8183","422","5","Public Speaking "
"8184","422","5","Bioinmatics "
"8185","422","5","ACO "
"8186","359","5","Bioinmatics "
"8187","359","5","Portfolio Management "
"8188","359","5","Inmatics "
"8189","359","5","Healthcare Inmation Technology (HIT) "
"8190","359","5","Team Leadership "
"8191","359","5","Healthcare "
"8192","359","5","Business Development "
"8193","359","5","Medicine "
"8194","359","5","Portfolio Management "
"8195","359","5","DNA sequencing "
"8196","435","2","Financial Reporting "
"8197","435","2","Financial Reporting "
"8198","435","2","Project Management"
"8199","435","2","Polycom Video Conferencing"
"8200","435","2","Sarbanes-Oxley Act "
"8201","159","2","Public Speaking "
"8202","159","2","Sarbanes-Oxley Act "
"8203","159","2","Pharmaceutical Industry "
"8204","159","2","Require Analysis "
"8205","159","2","Servers "
"8206","226","3","MySQL "
"8207","226","3","Remote Desktop Manager "
"8208","226","3","VTK"
"8209","226","3","Data Visualization "
"8210","226","3","Paraview"
"8211","355","1","Ruby     Ruby"
"8212","355","1","PowerPoint"
"8213","355","1","Laboratory Inmation Management System (LIMS)"
"8214","355","1","RSpec "
"8215","355","1","Microsoft Office"
"8216","480","1","Visual Basic  Applications (VBA) "
"8217","480","1","Laboratory Inmation Management System (LIMS)"
"8218","480","1","RSpec "
"8219","480","1","Javascript "
"8220","480","1","Data Analysis"
"8221","102","3","Help Desk Support "
"8222","102","3","Networking "
"8223","102","3","Windows Server "
"8224","102","3","Spring "
"8225","102","3","Ruby on Rails "
"8226","174","2","Earned Value Management "
"8227","174","2","Software Documentation "
"8228","174","2","Networking "
"8229","174","2","VNC"
"8230","174","2","Public Speaking "
"8231","274","2","Microsoft PowerPoint "
"8232","274","2","Biotechnology"
"8233","274","2","Auditing "
"8234","274","2",NA
"8235","274","2","Computer Hardware"
"8236","484","4","Program Development "
"8237","484","4","Vmware"
"8238","484","4","Business Intelligence"
"8239","484","4","Docker"
"8240","484","4","WCF"
"8241","57","5","Product Management "
"8242","57","5","Competitive Analysis"
"8243","57","5","Data Mining "
"8244","57","5","Databases"
"8245","57","5","Enterprise Architecture "
"8246","57","5","Medicare "
"8247","57","5","Biotechnology "
"8248","57","5","Molecular Biology "
"8249","57","5","Electronic Medical Record (EMR)"
"8250","57","5","SAP "
"8251","262","3","Qt"
"8252","262","3","Amazon Dynamodb "
"8253","262","3","Ruby on Rails "
"8254","262","3","Java "
"8255","262","3","WPF Development"
"8256","304","4","Project Management "
"8257","304","4","SAN "
"8258","304","4","Financial Projection"
"8259","304","4","Business Process Improvement "
"8260","304","4","Hibernate"
"8261","266","3","Microsoft Exchange"
"8262","266","3","Software Installation "
"8263","266","3","Windows Server "
"8264","266","3","Inmation Technology "
"8265","266","3","Python "
"8266","141","4","Agile Methodologies"
"8267","141","4","Vmware"
"8268","141","4","Bash"
"8269","141","4","Troubleshooting"
"8270","141","4",NA
"8271","169","6","Budgets "
"8272","169","6","Social Media "
"8273","169","6","Business Strategy "
"8274","169","6","Global Marketing "
"8275","169","6","Financial Modeling "
"8276","169","6","Analytics "
"8277","169","6",".Net Workflow "
"8278","169","6","Banking "
"8279","169","6","Bootstrap "
"8280","169","6","Personal Training "
"8281","112","6","Analysis     Analysis"
"8282","112","6","Web Applications "
"8283","112","6","Cardiology "
"8284","112","6","Cardiology "
"8285","112","6","jQuery UI "
"8286","112","6","PACS "
"8287","112","6","SQL "
"8288","112","6","Enterprise Architecture "
"8289","112","6","Process Improvement "
"8290","112","6","Management Consulting "
"8291","488","6","Business Strategy"
"8292","488","6","HIPAA "
"8293","488","6","Business Development "
"8294","488","6","Business Analysis "
"8295","488","6","Cardiology "
"8296","488","6","Management "
"8297","488","6","Hospitals "
"8298","488","6","Bootstrap "
"8299","488","6","Operations Management "
"8300","488","6","AngularJS "
"8301","2","2","Internal Controls "
"8302","2","2","Earned Value Management "
"8303","2","2","Space Systems "
"8304","2","2","Telelogic DOORS "
"8305","2","2","Microsoft Excel "
"8306","382","2","Auditing "
"8307","382","2","Risk Management "
"8308","382","2","Management "
"8309","382","2","Software Installation"
"8310","382","2","Polycom Video Conferencing"
"8311","27","1","Python "
"8312","27","1","C++"
"8313","27","1","ReactJS "
"8314","27","1","Karma "
"8315","27","1","Enzyme "
"8316","25","1","Mathematical Modeling "
"8317","25","1","Sinatra "
"8318","25","1","Rails "
"8319","25","1","Sales"
"8320","25","1","Foundation "
"8321","250","1","Rails "
"8322","250","1","Linux "
"8323","250","1","Microsoft Office"
"8324","250","1","Management"
"8325","250","1","Statistics "
"8326","178","5","Analysis "
"8327","178","5","SDLC "
"8328","178","5","Go-to-market Strategy "
"8329","178","5","Reference Data "
"8330","178","5","Product Marketing "
"8331","178","5","Cloud Computing "
"8332","178","5","IT Infrastructure Management "
"8333","178","5","Testing "
"8334","178","5","Telecommunications "
"8335","178","5","Case Management "
"8336","364","1","SQL "
"8337","364","1","C++"
"8338","364","1","Microsoft Word"
"8339","364","1","Linux "
"8340","364","1","ReactJS "
"8341","45","5","Market Data "
"8342","45","5","Medicaid "
"8343","45","5","Software Project Management "
"8344","45","5","Telepresence "
"8345","45","5","Product Management "
"8346","45","5","Management "
"8347","45","5","Solution Architecture"
"8348","45","5","Unified Communications "
"8349","45","5","Hospitals "
"8350","45","5","Public Speaking "
"8351","135","6","C++ "
"8352","135","6","Wellness "
"8353","135","6","New Business Development "
"8354","135","6","Public Speaking "
"8355","135","6","Product Management "
"8356","135","6","PACS "
"8357","135","6","Product Marketing "
"8358","135","6","Technical Leadership "
"8359","135","6","Program Management "
"8360","135","6","Global Marketing "
"8361","392","4","Business Process Improvement "
"8362","392","4","Market Intelligence"
"8363","392","4","Drug Discovery "
"8364","392","4",NA
"8365","392","4","MVVM"
"8366","239","1","Pair Programming "
"8367","239","1","Teamwork "
"8368","239","1","Github "
"8369","239","1","Leadership "
"8370","239","1","Git "
"8371","433","3","VTK"
"8372","433","3","Disaster Recovery "
"8373","433","3","Active Directory "
"8374","433","3","Electronics "
"8375","433","3","Agile Methodologies "
"8376","76","2","Require Analysis "
"8377","76","2","Space Systems "
"8378","76","2","HTML "
"8379","76","2","Polycom Video Conferencing"
"8380","76","2","Microsoft PowerPoint "
"8381","66","3","Java "
"8382","66","3","Project Planning"
"8383","66","3","ElasticSearch "
"8384","66","3","Digital Signal Processors "
"8385","66","3","Spring "
"8386","68","4","Heroku"
"8387","68","4","Wicket"
"8388","68","4","Functional Programming"
"8389","68","4","DevOps"
"8390","68","4","Program Evaluation "
"8391","84","4","DevOps"
"8392","84","4","Event Storming"
"8393","84","4","LIMS "
"8394","84","4","Business Planning "
"8395","84","4","LINQ"
"8396","424","3","CUDA"
"8397","424","3","Amazon Dynamodb "
"8398","424","3","Windows  "
"8399","424","3","Customer Service "
"8400","424","3","Social Networking "
"8401","96","1","Ruby     Ruby"
"8402","96","1","Research"
"8403","96","1","Object-Oriented Programming (OOP) "
"8404","96","1","Github "
"8405","96","1","Ruby     Ruby"
"8406","477","1","Event Planning "
"8407","477","1","Jasmine "
"8408","477","1","CSS "
"8409","477","1","Leadership "
"8410","477","1","Ruby     Ruby"
"8411","11","4","Research     Research"
"8412","11","4","IntelliJ IDEA"
"8413","11","4","Oracle"
"8414","11","4","Require Analysis "
"8415","11","4","Strategic Planning "
"8416","182","5","Testing "
"8417","182","5","Risk Management "
"8418","182","5","Wireless "
"8419","182","5","Genetics "
"8420","182","5","Healthcare Inmation Technology (HIT) "
"8421","182","5","Pharmaceuticals "
"8422","182","5","Technology Transfer "
"8423","182","5","Business Process Improvement "
"8424","182","5","Medicare "
"8425","182","5","Life Sciences "
"8426","405","3","Windows XP"
"8427","405","3","Github"
"8428","405","3","Motion Control"
"8429","405","3","Budget Management"
"8430","405","3","Software Development "
"8431","238","2","Windows "
"8432","238","2","Mac OS X"
"8433","238","2","Troubleshooting "
"8434","238","2","Windows "
"8435","238","2","Software Installation"
"8436","296","4","Hibernate"
"8437","296","4","Web servers (Apache)"
"8438","296","4","Business Planning "
"8439","296","4","Event Storming"
"8440","296","4","MongoDB"
"8441","190","4","Infrastructure "
"8442","190","4","Project Portfolio Management "
"8443","190","4","GC analysis tools"
"8444","190","4","Ruby"
"8445","190","4","Program Management "
"8446","16","3","Virtual Private Network (VPN)"
"8447","16","3","C     C"
"8448","16","3","Linux"
"8449","16","3","Visual Studio "
"8450","16","3","SharePoint "
"8451","46","5","Business Process "
"8452","46","5","Organizational Design"
"8453","46","5","IT Infrastructure Management "
"8454","46","5","IT Strategy "
"8455","46","5","Business Intelligence "
"8456","46","5","Wireless "
"8457","46","5","Partner Management "
"8458","46","5","DNA sequencing "
"8459","46","5","Professional Services "
"8460","46","5","Operations Management "
"8461","254","6","Financial Risk "
"8462","254","6","Social Media "
"8463","254","6","VB.NET     VB.NET"
"8464","254","6","ALM "
"8465","254","6","Risk Management "
"8466","254","6","Business Process Automation "
"8467","254","6","EAI "
"8468","254","6","EHR "
"8469","254","6","Healthcare "
"8470","254","6","AngularJS "
"8471","483","5","EMR"
"8472","483","5","Cloud Computing "
"8473","483","5","SaaS "
"8474","483","5","Integration "
"8475","483","5","Medicare "
"8476","483","5","Offshore Management"
"8477","483","5","Business Intelligence "
"8478","483","5","Pharmaceutical Industry "
"8479","483","5","Quality Assurance "
"8480","483","5","Product Development "
"8481","348","4","Netflix OSS"
"8482","348","4","Micro Services"
"8483","348","4","Program Management "
"8484","348","4","Financial Projection"
"8485","348","4","OpenStack"
"8486","395","2","Systems Engineering "
"8487","395","2","Financial Reporting "
"8488","395","2","Software Documentation "
"8489","395","2","Outlook     Outlook"
"8490","395","2","Mac"
"8491","413","5","Working with Physicians"
"8492","413","5","PMO "
"8493","413","5","Physicians "
"8494","413","5","Quality Assurance "
"8495","413","5","Data Mining "
"8496","413","5","Sybase "
"8497","413","5","Business Transmation "
"8498","413","5","Analysis "
"8499","413","5","LIMS "
"8500","413","5","Technology Transfer "
"8501","195","5","Business Strategy "
"8502","195","5","FDA "
"8503","195","5","Management Consulting "
"8504","195","5","Virtualization "
"8505","195","5","Team Building "
"8506","195","5","Cross-functional Team Leadership "
"8507","195","5","Hospitals "
"8508","195","5","Cloud Computing "
"8509","195","5","Offshore Management"
"8510","195","5","Inpatient Care "
"8511","436","6","Six Sigma "
"8512","436","6","Operations Management "
"8513","436","6","Team Building"
"8514","436","6","Business Intelligence"
"8515","436","6","Lean Manufacturing "
"8516","436","6","Revenue Cycle "
"8517","436","6","Management Consulting "
"8518","436","6","Analysis     Analysis"
"8519","436","6","Application Development "
"8520","436","6","SOA "
"8521","286","2","Networking "
"8522","286","2","Require Analysis "
"8523","286","2","Data Analysis "
"8524","286","2","Mac"
"8525","286","2","Biotechnology"
"8526","63","3","DHCP "
"8527","63","3","Disaster Recovery "
"8528","63","3","Windows Server "
"8529","63","3","Amazon Web Services (AWS)"
"8530","63","3","Amazon Web Services (AWS)"
"8531","242","4","API management"
"8532","242","4","VMware ESX "
"8533","242","4","Technical Support "
"8534","242","4","Qualitative Research "
"8535","242","4","SharePoint"
"8536","6","2","Problem Solving"
"8537","6","2","Mac OS X"
"8538","6","2","Software Installation"
"8539","6","2","Access"
"8540","6","2","COSO Framework "
"8541","268","6","EMR "
"8542","268","6","Enterprise Software"
"8543","268","6","Wellness "
"8544","268","6","Fitness "
"8545","268","6","SOA "
"8546","268","6","Product Launch "
"8547","268","6","C++ "
"8548","268","6","XML "
"8549","268","6","Business Development "
"8550","268","6","Program Management "
"8551","298","4","Financial Projection"
"8552","298","4","GOLANG"
"8553","298","4","Six Sigma"
"8554","298","4","PMP"
"8555","298","4","Program Development "
"8556","319","6","Management Consulting "
"8557","319","6","Strategic Leadership "
"8558","319","6","Product Launch "
"8559","319","6","Lean Manufacturing "
"8560","319","6","Business Operations "
"8561","319","6","Enterprise Architecture "
"8562","319","6","Training "
"8563","319","6","Entrepreneurship "
"8564","319","6","Microsoft Excel "
"8565","319","6","Entrepreneurship "
"8566","36","5","Healthcare Consulting"
"8567","36","5","Offshore Software Development "
"8568","36","5","Management "
"8569","36","5","Offshore Management"
"8570","36","5","DNA sequencing "
"8571","36","5","Staff Development "
"8572","36","5","PMO "
"8573","36","5","Partner Management "
"8574","36","5","Testing "
"8575","36","5","Wealth Management Services "
"8576","425","6","AJAX "
"8577","425","6","Small Business "
"8578","425","6","SDLC "
"8579","425","6","Software Project Management "
"8580","425","6","Budgets "
"8581","425","6","Healthcare"
"8582","425","6","Business Strategy "
"8583","425","6","ALM "
"8584","425","6","SOA "
"8585","425","6","jQuery UI "
"8586","13","6","Healthcare Inmation Technology "
"8587","13","6","Financial Services "
"8588","13","6","Competitive Analysis "
"8589","13","6","SOA "
"8590","13","6","Cardiology "
"8591","13","6","ASP.NET "
"8592","13","6",".NET "
"8593","13","6","Operations Management "
"8594","13","6","Bootstrap "
"8595","13","6","SQL Server "
"8596","171","1","RSpec "
"8597","171","1","JSON "
"8598","171","1","Python "
"8599","171","1","Mathematical Modeling "
"8600","171","1","Web Development "
"8601","48","2","Sarbanes-Oxley "
"8602","48","2","COSO Framework "
"8603","48","2","Mac"
"8604","48","2","Outlook     Outlook"
"8605","48","2","Require Management "
"8606","363","6","Strategic Leadership "
"8607","363","6","Risk Management "
"8608","363","6","SOA "
"8609","363","6","Business Strategy"
"8610","363","6","Web Services "
"8611","363","6","Programming "
"8612","363","6","Social Media "
"8613","363","6","Public Speaking "
"8614","363","6","Banking "
"8615","363","6","Product Marketing "
"8616","314","2","Windows "
"8617","314","2","Computer Hardware"
"8618","314","2","Computer Hardware"
"8619","314","2","Microsoft Excel "
"8620","314","2","Software Documentation "
"8621","23","4","Spring"
"8622","23","4","SharePoint "
"8623","23","4","Nonprofits     Nonprofits"
"8624","23","4","NoSQL(CouchDB, MongoDB, Memcached)"
"8625","23","4","Event Storming"
"8626","415","2","Financial Reporting "
"8627","415","2","Analysis "
"8628","415","2","Customer Service "
"8629","415","2","Pharmaceutical Industry "
"8630","415","2","Computer Hardware"
"8631","283","3","Amazon Web Services (AWS)"
"8632","283","3","Machine Learning "
"8633","283","3","Management"
"8634","283","3","Microsoft Exchange"
"8635","283","3","DHCP "
"8636","497","3","VHDL "
"8637","497","3","WPF Development"
"8638","497","3","MFC"
"8639","497","3","Consulting "
"8640","497","3","C++     C++"
"8641","247","4","Biologics"
"8642","247","4","GOLANG"
"8643","247","4","Pharmaceutical Industry "
"8644","247","4","Cloud Computing"
"8645","247","4","Servers "
"8646","119","6","Wellness "
"8647","119","6","ALM "
"8648","119","6","SOA "
"8649","119","6","C# "
"8650","119","6","Wellness "
"8651","119","6","Analysis     Analysis"
"8652","119","6","Web Applications "
"8653","119","6","SaaS "
"8654","119","6","Lean Manufacturing "
"8655","119","6","EAI "
"8656","1","1","Teamwork "
"8657","1","1","Strategic Planning"
"8658","1","1","Visual Basic  Applications (VBA) "
"8659","1","1","Leadership"
"8660","1","1","Sales"
"8661","276","5","PMO "
"8662","276","5","Business Alliances "
"8663","276","5","Business Process "
"8664","276","5","Virtualization "
"8665","276","5","Team Leadership "
"8666","276","5","Solution Selling "
"8667","276","5","Data Center "
"8668","276","5","Product Marketing "
"8669","276","5","IT Strategy "
"8670","276","5","Reference Data "
"8671","69","1","Java "
"8672","69","1","Linux "
"8673","69","1","Sales"
"8674","69","1","SQL "
"8675","69","1","Visual Basic  Applications (VBA) "
"8676","476","4","Program Development "
"8677","476","4","Data Analysis "
"8678","476","4","Spring"
"8679","476","4","Gradle"
"8680","476","4","Gradle"
"8681","305","4","node,js"
"8682","305","4","Git"
"8683","305","4","MongoDB"
"8684","305","4","API management"
"8685","305","4","Business Process Improvement "
"8686","98","3","SharePoint "
"8687","98","3","Verilog "
"8688","98","3","SASS "
"8689","98","3","Big Data"
"8690","98","3","Disaster Recovery "
"8691","346","4","Management"
"8692","346","4","Drug Discovery "
"8693","346","4","Microsoft Office"
"8694","346","4","Git"
"8695","346","4","MVVM"
"8696","207","4","SAN "
"8697","207","4","Netflix OSS"
"8698","207","4","Biologics"
"8699","207","4","VMware vSphere"
"8700","207","4","Project Management "
"8701","205","2","DoDAF "
"8702","205","2","DoDAF "
"8703","205","2","Telelogic DOORS "
"8704","205","2","Financial Analysis "
"8705","205","2","Data Analysis "
"8706","231","5","Testing "
"8707","231","5","Healthcare Industry "
"8708","231","5","Enterprise Architecture "
"8709","231","5","Life Sciences "
"8710","231","5","DNA sequencing "
"8711","231","5","Case Management "
"8712","231","5","Professional Services "
"8713","231","5","Software Project Management "
"8714","231","5","Financial Risk "
"8715","231","5","EHR "
"8716","354","6","Operations Management "
"8717","354","6","Six Sigma "
"8718","354","6","Cloud Computing "
"8719","354","6","Sales "
"8720","354","6","HL "
"8721","354","6","Business Strategy "
"8722","354","6","Programming "
"8723","354","6","Start-ups "
"8724","354","6","Nutrition "
"8725","354","6",".NET "
"8726","160","3","Motion Control"
"8727","160","3","Tortoise SVN"
"8728","160","3","Software Installation "
"8729","160","3","Agile Methodologies "
"8730","160","3","JavaScript "
"8731","256","1","CSS "
"8732","256","1","Rails "
"8733","256","1","Sales"
"8734","256","1","Microsoft Excel "
"8735","256","1","ReactJS "
"8736","350","3","VPN "
"8737","350","3","Technical Support"
"8738","350","3","Agile Methodologies "
"8739","350","3","Amazon Web Services (AWS)"
"8740","350","3","C#"
"8741","243","4","node,js"
"8742","243","4","Software Design Patterns"
"8743","243","4","Integration"
"8744","243","4","Qualitative Research "
"8745","243","4","Grant Writing "
"8746","393","4","JavaSE"
"8747","393","4","Technical Support "
"8748","393","4","Event Storming"
"8749","393","4","Business Intelligence"
"8750","393","4","Competitive Intelligence"
"8751","193","4","Business Analysis "
"8752","193","4","Analysis "
"8753","193","4","Market Intelligence"
"8754","193","4","Cloud Foundry"
"8755","193","4","SQL"
"8756","15","4","Redhat OpenShift"
"8757","15","4","ITIL "
"8758","15","4","Program Management "
"8759","15","4","Problem Solving "
"8760","15","4","Linux "
"8761","300","3","Qt Creator"
"8762","300","3","Swift "
"8763","300","3","MFC"
"8764","300","3","Motion Control"
"8765","300","3","Data Analysis "
"8766","498","2",NA
"8767","498","2","Sarbanes-Oxley Act "
"8768","498","2","Microsoft Office "
"8769","498","2","Microsoft Office "
"8770","498","2","Biotechnology"
"8771","356","3","C#"
"8772","356","3","Standard Operating Procedure (SOP)"
"8773","356","3","PLC Programming"
"8774","356","3","Remote Desktop Manager "
"8775","356","3","HP Procurve Networking "
"8776","267","2","Project Management"
"8777","267","2","Mac OS X"
"8778","267","2","Space Systems "
"8779","267","2","Windows XP     Windows XP"
"8780","267","2","Systems Engineering "
"8781","70","2",NA
"8782","70","2","Mac OS X"
"8783","70","2","Management "
"8784","70","2","Microsoft Word "
"8785","70","2","Space Systems "
"8786","327","5","Biotechnology "
"8787","327","5","Wealth Management Services "
"8788","327","5","Software Development "
"8789","327","5","Market Data "
"8790","327","5","Healthcare Industry "
"8791","327","5","Chemistry "
"8792","327","5","DNA "
"8793","327","5","Medical Devices "
"8794","327","5","IT Strategy "
"8795","327","5","Wireless "
"8796","139","2","Dameware"
"8797","139","2","Risk Management "
"8798","139","2","Analytical Skills "
"8799","139","2","Systems Engineering "
"8800","139","2","Customer Service "
"8801","225","4","SharePoint "
"8802","225","4",NA
"8803","225","4","Vaccines"
"8804","225","4","Permance Tuning"
"8805","225","4","Electronic Lab Notebooks "
"8806","52","3","Agile Methodologies "
"8807","52","3","NoSQL "
"8808","52","3","VPN "
"8809","52","3","Windows XP"
"8810","52","3","Qt"
"8811","29","3","MFC"
"8812","29","3","Project Management"
"8813","29","3","CUDA"
"8814","29","3","HTML "
"8815","29","3","Paraview"
"8816","302","1","Pair Programming "
"8817","302","1","Object-Oriented Programming (OOP) "
"8818","302","1","Linux "
"8819","302","1","Enzyme "
"8820","302","1","SQL "
"8821","224","3","ESXi"
"8822","224","3","CUDA"
"8823","224","3","Project Planning"
"8824","224","3","Windows  "
"8825","224","3","Electronics "
"8826","458","5","Managed Care "
"8827","458","5","R&D "
"8828","458","5","Mobile Devices "
"8829","458","5","Chemistry "
"8830","458","5","Telepresence "
"8831","458","5","Wireless "
"8832","458","5","EMR"
"8833","458","5","Testing "
"8834","458","5","Data Mining "
"8835","458","5","IT Infrastructure Management "
"8836","145","6","Design Strategies "
"8837","145","6","Radiology "
"8838","145","6","Analytical Skills "
"8839","145","6","Healthcare "
"8840","145","6","New Business Development "
