"","ID","Title_Level","l"
"2775","381","5","Business Transmation "
"2776","220","1","Microsoft Word"
"2777","220","1","Sales"
"2778","220","1","C++"
"2779","220","1","CSS "
"2780","220","1","Microsoft Excel"
"2781","192","5","Enterprise Architecture "
"2782","192","5","Strategy "
"2783","192","5","Staff Development "
"2784","192","5","Physicians "
"2785","192","5","Wealth Management Services "
"2786","192","5","Hospitals "
"2787","192","5","Situational Leadership "
"2788","192","5","Data Mining "
"2789","192","5","Case Management "
"2790","192","5","Sales Operations "
"2791","361","5","Outsourcing "
"2792","361","5","Molecular Biology "
"2793","361","5","Clinical Research "
"2794","361","5","CRM "
"2795","361","5","Outsourcing "
"2796","361","5","Chemistry "
"2797","361","5","Wealth Management"
"2798","361","5","Science "
"2799","361","5","Management Consulting "
"2800","361","5","Software Project Management "
"2801","72","3","Software Installation "
"2802","72","3","HP Blade "
"2803","72","3","JavaScript"
"2804","72","3","C++ "
"2805","72","3","Swift "
"2806","38","3","Software Development "
"2807","38","3","VMware "
"2808","38","3","Spring "
"2809","38","3","Servers "
"2810","38","3","NoSQL "
"2811","167","4","Business Intelligence"
"2812","167","4","Site Reliability"
"2813","167","4","BOSH"
"2814","167","4","System Administration"
"2815","167","4","Business Intelligence"
"2816","287","2","Project Management"
"2817","287","2","Troubleshooting "
"2818","287","2","GRC "
"2819","287","2","Pharmaceutical Industry "
"2820","287","2","Risk Management "
"2821","21","2","Databases "
"2822","21","2","Pharmaceutical Industry "
"2823","21","2","Require Analysis "
"2824","21","2","Sarbanes-Oxley Act "
"2825","21","2","OS X "
"2826","114","3","Python "
"2827","114","3","Hardware"
"2828","114","3","WPF Development"
"2829","114","3","Virtual Private Network (VPN)"
"2830","114","3","Amazon Dynamodb "
"2831","186","4","Pharmaceutical Industry "
"2832","186","4","VMware ESX"
"2833","186","4","Require Analysis "
"2834","186","4","GOLANG"
"2835","186","4","System Administration"
"2836","500","3","Python "
"2837","500","3","HP Procurve Networking "
"2838","500","3","Ruby on Rails "
"2839","500","3","C++     C++"
"2840","500","3","Ruby on Rails "
"2841","228","4","Market Intelligence"
"2842","228","4","Project Management "
"2843","228","4","Databases "
"2844","228","4","Market Intelligence"
"2845","228","4","Program Development "
"2846","82","2","Windows XP     Windows XP"
"2847","82","2","Microsoft Outlook "
"2848","82","2","Mac"
"2849","82","2","Management "
"2850","82","2","Management "
"2851","430","6","SDLC "
"2852","430","6","Web Services "
"2853","430","6","Analytical Skills "
"2854","430","6","Analytics "
"2855","430","6","Agile "
"2856","430","6","VB.NET     VB.NET"
"2857","430","6","Marketing "
"2858","430","6","Management Consulting "
"2859","430","6","SOA "
"2860","430","6","Design Strategies "
"2861","426","4","Vmware"
"2862","426","4","Scientific Data Management"
"2863","426","4","Public Health "
"2864","426","4","API management"
"2865","426","4","MVVM"
"2866","42","4","Permance Tuning"
"2867","42","4","Site Reliability"
"2868","42","4","Sales"
"2869","42","4","Competitive Intelligence"
"2870","42","4","OpenStack"
"2871","474","4","Linux "
"2872","474","4","Change Control"
"2873","474","4","Virtualization "
"2874","474","4","Evangelism"
"2875","474","4","PaaS"
"2876","269","5","Process Improvement "
"2877","269","5","Program Management "
"2878","269","5","Market Data "
"2879","269","5","Inpatient Care "
"2880","269","5","Hospitals "
"2881","269","5","FDA "
"2882","269","5","Business Analysis "
"2883","269","5","Staff Development "
"2884","269","5","Market Data "
"2885","269","5","Medical Devices "
"2886","434","5","Inmatics "
"2887","434","5","Telecommunications "
"2888","434","5","Medicaid "
"2889","434","5","Business Development "
"2890","434","5","Analysis "
"2891","434","5","CFR Part"
"2892","434","5","Business Process Re-engineering"
"2893","434","5","CFR Part"
"2894","434","5","Wealth Management Services "
"2895","434","5","Databases"
"2896","455","2",NA
"2897","455","2","Microsoft Excel"
"2898","455","2","SQL "
"2899","455","2","Troubleshooting"
"2900","455","2","SQL "
"2901","265","6","ALM "
"2902","265","6","Sales "
"2903","265","6","Hospitals "
"2904","265","6","Workflow "
"2905","265","6","Require Analysis s"
"2906","265","6","Financial Services "
"2907","265","6","Team Building "
"2908","265","6","Visual Studio "
"2909","265","6","HIPAA "
"2910","265","6","Entrepreneurship "
"2911","101","2","Mac OS X"
"2912","101","2","HTML "
"2913","101","2","Troubleshooting"
"2914","101","2","Polycom Video Conferencing"
"2915","101","2","Risk Management "
"2916","24","3","Digital Signal Processors "
"2917","24","3","Digital Signal Processors "
"2918","24","3","Troubleshooting "
"2919","24","3","Microsoft Exchange"
"2920","24","3","Windows XP"
"2921","463","2","Microsoft PowerPoint "
"2922","463","2","Active Directory"
"2923","463","2","Computer Hardware"
"2924","463","2","Microsoft Excel"
"2925","463","2","Public Speaking "
"2926","303","2","Biotechnology"
"2927","303","2","Pharmaceutical Industry "
"2928","303","2","Biotechnology"
"2929","303","2","Microsoft Excel"
"2930","303","2","Pharmaceutical Industry "
"2931","291","1","Customer Service"
"2932","291","1","Social Media "
"2933","291","1","Github "
"2934","291","1","TDD "
"2935","291","1","JavaScript "
"2936","74","5","LIMS "
"2937","74","5","Life Sciences "
"2938","74","5","Solution Selling "
"2939","74","5","Program Management "
"2940","74","5","Financial Risk "
"2941","74","5","Public Speaking "
"2942","74","5","Commercialization"
"2943","74","5","Project Management "
"2944","74","5","Biochemistry "
"2945","74","5","Healthcare Consulting"
"2946","31","5","Inmatics "
"2947","31","5","Sales Process "
"2948","31","5","Trading Systems "
"2949","31","5","Solution Architecture "
"2950","31","5","Medicine "
"2951","31","5","Start-ups "
"2952","31","5","Vendor Management "
"2953","31","5","Project Management "
"2954","31","5","Molecular Biology "
"2955","31","5","SaaS "
"2956","295","1","JSON "
"2957","295","1","Research"
"2958","295","1","Linux "
"2959","295","1","Object-Oriented Programming (OOP) "
"2960","295","1","SQL "
"2961","110","5","Project Management "
"2962","110","5","Data Mining "
"2963","110","5","Enterprise Architecture "
"2964","110","5","Business Process Re-engineering"
"2965","110","5","Channel "
"2966","110","5","Project Management "
"2967","110","5","Financial Risk "
"2968","110","5","Software Development "
"2969","110","5","Physician Relations "
"2970","110","5","Go-to-market Strategy "
"2971","80","5","Business Alliances "
"2972","80","5","JCAHO "
"2973","80","5","Pre-sales "
"2974","80","5","Cheminmatics "
"2975","80","5","Strategy "
"2976","80","5","Healthcare Inmation Technology (HIT) "
"2977","80","5","Business Intelligence "
"2978","80","5","Professional Services "
"2979","80","5","Research and Development (R&D)"
"2980","80","5","Business Development "
"2981","432","2","OS X "
"2982","432","2","Healthcare"
"2983","432","2","Analysis "
"2984","432","2","Windows XP     Windows XP"
"2985","432","2","Networking "
"2986","99","1","Mathematical Modeling "
"2987","99","1","Statistics "
"2988","99","1","Laboratory Inmation Management System (LIMS)"
"2989","99","1","Sinatra "
"2990","99","1","ReactJS "
"2991","321","2","Remote Desktop "
"2992","321","2","Avaya"
"2993","321","2","COSO Framework "
"2994","321","2","GRC "
"2995","321","2","Technical Support "
"2996","107","1","JSON "
"2997","107","1","C++"
"2998","107","1","JSON "
"2999","107","1","Javascript "
"3000","107","1","Team Leadership"
"3001","369","3","JavaScript "
"3002","369","3","HP Blade "
"3003","369","3","Motion Control"
"3004","369","3","WPF Development"
"3005","369","3","Paraview"
"3006","64","1","Microsoft Excel"
"3007","64","1","Microsoft Excel "
"3008","64","1","Objective-C "
"3009","64","1","Microsoft Excel"
"3010","64","1",NA
"3011","258","2","Accounts Receivable "
"3012","258","2","Mac OS X"
"3013","258","2","Microsoft Excel"
"3014","258","2",NA
"3015","258","2","Computer Hardware"
"3016","316","2","DoDAF "
"3017","316","2","Analysis "
"3018","316","2","Microsoft PowerPoint "
"3019","316","2","Microsoft Excel "
"3020","316","2","Analytical Skills "
"3021","255","6","AngularJS "
"3022","255","6","AJAX "
"3023","255","6","Six Sigma "
"3024","255","6","Business Process Improvement "
"3025","255","6","Team Building "
"3026","255","6","Risk Management "
"3027","255","6","Business Analysis "
"3028","255","6","AJAX "
"3029","255","6","Operations Management "
"3030","255","6","Management Consulting "
"3031","50","5","Mobile Devices "
"3032","50","5","Product Development "
"3033","50","5","ERP "
"3034","50","5","Case Managment "
"3035","50","5","Software Development "
"3036","50","5","SAP R/ "
"3037","50","5","Competitive Analysis"
"3038","50","5","Situational Leadership "
"3039","50","5","Drug Discovery "
"3040","50","5","Databases"
"3041","246","1","Github "
"3042","246","1","JSON "
"3043","246","1","Public Speaking"
"3044","246","1","Karma "
"3045","246","1","Mathematical Modeling "
"3046","97","4","Micro Services"
"3047","97","4","Netflix OSS"
"3048","97","4","System Administration"
"3049","97","4","Gradle"
"3050","97","4","Web servers (Apache)"
"3051","450","3","VPN "
"3052","450","3","Github"
"3053","450","3","Data Visualization "
"3054","450","3","Qt"
"3055","450","3","Agile Methodologies "
"3056","331","3","Agile Methodologies "
"3057","331","3","Supervisory Skills "
"3058","331","3","Amazon Web Services (AWS)"
"3059","331","3","Software Installation "
"3060","331","3","VMware vSphere"
"3061","200","3","C++ "
"3062","200","3","HP Blade "
"3063","200","3","Debugging"
"3064","200","3","Project Planning"
"3065","200","3","Electronics "
"3066","465","3",NA
"3067","465","3","Digital Signal Processors "
"3068","465","3","Windows XP"
"3069","465","3","Standard Operating Procedure (SOP)"
"3070","465","3","Remote User Support "
"3071","134","5","Validation "
"3072","134","5","Start-ups "
"3073","134","5","Market Data "
"3074","134","5","Quality Assurance "
"3075","134","5","Electronic Medical Record (EMR)"
"3076","134","5","Strategic Planning "
"3077","134","5","DNA "
"3078","134","5","Wealth Management Services "
"3079","134","5","Testing "
"3080","134","5","Selling "
"3081","366","4","Hibernate"
"3082","366","4","Business Planning "
"3083","366","4","IT Management "
"3084","366","4","Qualitative Research "
"3085","366","4","Scientific Data Management"
"3086","452","4","Project Portfolio Management "
"3087","452","4","Bash"
"3088","452","4","Data Analysis "
"3089","452","4","JavaScript"
"3090","452","4","Networking"
"3091","53","3","C     C"
"3092","53","3","Motion Control"
"3093","53","3","Supervisory Skills "
"3094","53","3","VHDL "
"3095","53","3","Computer Vision"
"3096","73","2","Space Systems "
"3097","73","2","Remote Desktop "
"3098","73","2","Dameware"
"3099","73","2","Financial Analysis "
"3100","73","2","Microsoft Outlook "
"3101","494","2","Microsoft Office "
"3102","494","2","Windows "
"3103","494","2","Dameware"
"3104","494","2","Dreamweaver"
"3105","494","2","Management "
"3106","358","6","SQL "
"3107","358","6","Web Services "
"3108","358","6","C++ "
"3109","358","6","Team Building"
"3110","358","6",".NET "
"3111","358","6","Nutrition "
"3112","358","6","Marketing "
"3113","358","6","Business Intelligence"
"3114","358","6","Cardiology "
"3115","358","6","Analytical Skills "
"3116","312","2","Polycom Video Conferencing"
"3117","312","2","Require Analysis "
"3118","312","2","Databases "
"3119","312","2","Pharmaceutical Industry "
"3120","312","2","Windows      Windows"
"3121","43","5","Market Data "
"3122","43","5","Nursing "
"3123","43","5","Inpatient Care "
"3124","43","5","Partner Management "
"3125","43","5","Managed Services "
"3126","43","5","Equities "
"3127","43","5","Investment Banking"
"3128","43","5","Equities "
"3129","43","5","Cross-functional Team Leadership "
"3130","43","5","Lifesciences"
"3131","20","2","Accounting "
"3132","20","2","Accounting "
"3133","20","2","Servers "
"3134","20","2","Dameware"
"3135","20","2","Dreamweaver"
"3136","495","5","Utilization Management "
"3137","495","5","Offshore Software Development "
"3138","495","5","SAP "
"3139","495","5","Lifesciences"
"3140","495","5","Outsourcing "
"3141","495","5","Process Improvement "
"3142","495","5","Solution Architecture "
"3143","495","5","Business Process Design "
"3144","495","5","Process Improvement "
"3145","495","5","Organizational Design"
"3146","453","1","Git "
"3147","453","1","Data Analysis"
"3148","453","1","Microsoft Word"
"3149","453","1","Customer Service"
"3150","453","1","Statistics "
"3151","10","2","Access"
"3152","10","2","Windows "
"3153","10","2","Risk Management "
"3154","10","2","Technical Support "
"3155","10","2","Windows      Windows"
"3156","461","4","Data Analysis "
"3157","461","4","Electronic Lab Notebooks "
"3158","461","4","Strategic Planning "
"3159","461","4","Permance Tuning"
"3160","461","4","Hibernate"
"3161","420","6","Internal Audit "
"3162","420","6","Leadership Development "
"3163","420","6","Business Intelligence"
"3164","420","6","BPM "
"3165","420","6","System Architecture"
"3166","420","6","Social Media "
"3167","420","6","Application Architecture "
"3168","420","6","Business Strategy "
"3169","420","6","Fitness "
"3170","420","6","Financial Risk "
"3171","113","1","Public Speaking"
"3172","113","1","Event Planning "
"3173","113","1","Foundation "
"3174","113","1","Sinatra "
"3175","113","1","JSON "
"3176","17","1","Public Speaking"
"3177","17","1","HTML "
"3178","17","1","Ruby     Ruby"
"3179","17","1","Enzyme "
"3180","17","1","Event Planning "
"3181","148","6","Analytical Skills "
"3182","148","6","Business Process Automation "
"3183","148","6","Weight Loss Coaching "
"3184","148","6","Healthcare"
"3185","148","6","Lean Manufacturing "
"3186","148","6","Small Business "
"3187","148","6","IT Strategy "
"3188","148","6","Enterprise Architecture "
"3189","148","6","Enterprise Architecture "
"3190","148","6","Healthcare Inmation Technology "
"3191","429","3","Inmation Technology "
"3192","429","3","Social Networking "
"3193","429","3","Motion Control"
"3194","429","3","SharePoint "
"3195","429","3","MongoDB "
