"","Title_Level","ID","Skill_Name","Skill_ID","Skill_Type","SkillEndorsed","No_Times_Endorsed"
"11112","4","896","Banking ",124,2,1,30
"11113","4","896","Banking ",178,2,1,57
"11114","4","896","Small Business ",68,2,1,56
"11115","4","896","Business Process Improvement ",135,2,1,49
"11116","4","896","Business Process Improvement ",190,2,0,0
"11119","4","896","Public Speaking ",53,1,1,48
"11120","4","896","Public Speaking ",170,1,1,38
"11121","4","897","Healthcare",47,2,1,37
"11122","4","897","Mobile Applications ",91,2,0,0
"11123","4","897","Social Media Marketing ",62,2,1,46
"11124","4","897","EHR ",27,2,0,0
"11125","4","897","EHR ",166,2,1,28
"11126","4","897","Team Building",55,1,0,0
"11127","4","897","Software Design ",81,2,0,0
"11128","4","897","Risk Management ",61,2,0,0
"11129","4","897","SQL ",85,2,0,0
"11130","4","897","SQL ",418,2,1,52
"11131","4","897","Technical Leadership ",95,1,0,0
"11132","4","897","Social Networking ",48,1,0,0
"11133","4","897","Social Networking ",423,1,1,21
"11134","4","898","Personal Training ",65,1,1,35
"11135","4","898","Credit Risk ",138,2,0,0
"11136","4","898","System Architecture",100,2,0,0
"11137","4","898","Small Business ",68,2,0,0
"11138","4","898","Workflow ",118,2,0,0
"11139","4","898","Risk Management ",61,2,1,58
"11140","4","898","Clinical Research ",29,2,0,0
"11141","4","898","Clinical Research ",146,2,0,0
"11142","4","898","P&L Management ",20,2,1,39
"11143","4","898","Finance ",125,2,0,0
"11144","4","898","SQL Server ",111,2,1,58
"11145","2","899","Management Consulting ",57,2,0,0
"11146","2","899","Management Consulting ",192,2,0,0
"11147","2","899","Software Engineering",98,2,1,22
"11148","2","899","Business Process Automation ",103,2,0,0
"11149","2","899","SDLC ",73,2,1,44
"11150","2","899","PACS ",36,2,1,25
"11151","2","899","SQL ",85,2,1,33
"11152","2","899","SQL ",418,2,0,0
"11153","2","899","ALM ",127,2,0,0
"11154","2","899","Business Strategy ",49,2,0,0
"11155","2","899","Business Strategy ",255,2,1,33
"11156","2","899","EAI ",113,2,1,39
"11157","2","899","Acquisition Integration ",24,2,1,46
"11158","4","900","Software Development ",72,2,1,48
"11159","4","900","Software Development ",278,2,0,0
"11160","4","900","Healthcare Industry ",10,2,0,0
"11161","4","900","Healthcare Industry ",152,2,1,60
"11162","4","900","Software Project Management ",74,2,0,0
"11163","4","900","C# ",88,2,1,41
"11164","4","900","Software Design ",81,2,1,43
"11165","4","900","Clinical Research ",29,2,1,57
"11166","4","900","Clinical Research ",146,2,0,0
"11167","4","900","Financial Analysis ",120,2,1,33
"11168","4","900","Financial Analysis ",544,2,1,43
"11169","4","900","Product Marketing ",28,2,1,37
"11170","4","900","Product Marketing ",266,2,1,53
"11171","4","900","Product Development S",NA,NA,1,55
"11172","4","900","Strategic Planning ",11,1,0,0
"11173","4","900","Strategic Planning ",326,2,0,0
"11174","4","901","Six Sigma ",2,2,1,39
"11175","4","901","SQL ",85,2,0,0
"11176","4","901","SQL ",418,2,0,0
"11177","4","901",NA,NA,NA,0,0
"11178","4","901","Agile ",110,2,1,42
"11179","4","901","Healthcare Industry ",10,2,0,0
"11180","4","901","Healthcare Industry ",152,2,1,54
"11181","4","901","Change Management ",21,2,1,31
"11182","4","901","Application Development ",105,2,0,0
"11183","4","901","Program Management ",13,2,1,48
"11184","4","901","Program Management ",328,2,0,0
"11187","4","901","Radiology ",43,2,1,47
"11188","4","903","Six Sigma ",2,2,1,37
"11189","4","903","Process Improvement ",5,1,1,43
"11190","4","903","Process Improvement ",228,2,1,57
"11191","4","903","Process Improvement ",277,2,1,57
"11192","4","903","Financial Modeling ",130,2,1,57
"11193","4","903","Architecture ",83,2,1,27
"11194","4","903","Public Speaking ",53,1,0,0
"11195","4","903","Public Speaking ",170,1,1,42
"11196","4","903","Technical Leadership ",95,1,1,30
"11197","4","903","Business Analysis ",133,2,1,31
"11198","4","903","Business Analysis ",179,2,0,0
"11199","4","903","Hospitals ",12,2,0,0
"11200","4","903","Start-ups ",26,1,1,50
"11201","4","903","Start-ups ",265,1,1,59
"11202","4","903","Clinical Research ",29,2,0,0
"11203","4","903","Clinical Research ",146,2,1,37
"11204","4","904","Internal Audit ",60,2,1,25
"11205","4","904","Sales ",32,2,0,0
"11206","4","904","Healthcare Inmation Technology ",3,2,0,0
"11207","4","904","Social Networking ",48,1,1,47
"11208","4","904","Social Networking ",423,1,1,24
"11209","4","904","Product Marketing ",28,2,0,0
"11210","4","904","Product Marketing ",266,2,1,35
"11211","4","904","SQL Server ",111,2,0,0
"11212","4","904","Financial Modeling ",130,2,1,25
"11213","4","904","Operational Excellence ",41,1,1,26
"11214","4","904","Financial Services ",137,2,0,0
"11215","4","904","Microsoft Excel ",136,2,1,59
"11216","4","904","Microsoft Excel ",564,2,1,31
"11217","3","905","Team Building ",23,1,1,35
"11218","3","905","Financial Modeling ",130,2,0,0
"11219","3","905","Analytical Skills ",139,2,0,0
"11220","3","905","Analytical Skills ",545,1,0,0
"11221","3","905","Small Business ",68,2,1,20
"11222","3","905","System Architecture",100,2,0,0
"11223","3","905","Revenue Cycle ",35,2,1,21
"11224","3","905","Product Management ",7,2,1,38
"11225","3","905","Social Media ",52,2,0,0
"11226","3","905","Social Media ",585,1,0,0
"11227","3","905","Software Project Management ",74,2,1,32
"11228","3","905","Agile ",110,2,0,0
"11229","4","906","Six Sigma ",2,2,1,48
"11230","4","906","Banking ",124,2,0,0
"11231","4","906","Banking ",178,2,0,0
"11232","4","906","Business Analysis ",133,2,0,0
"11233","4","906","Business Analysis ",179,2,1,37
"11234","4","906","Programming ",102,2,0,0
"11235","4","906","Programming ",547,2,0,0
"11236","4","906","Business Management ",108,2,0,0
"11237","4","906","Workflow ",118,2,0,0
"11238","4","906","Business Consulting ",66,2,0,0
"11239","4","906","Public Speaking ",53,1,0,0
"11240","4","906","Public Speaking ",170,1,0,0
"11241","4","906","Financial Modeling ",130,2,0,0
"11244","3","907","SaaS ",79,2,1,48
"11245","3","907","Healthcare ",4,2,0,0
"11246","3","907","Business Strategy",141,2,1,37
"11247","3","907",".Net Workflow ",119,2,1,22
"11248","3","907","Strategic Leadership ",38,1,0,0
"11249","3","907","IT Strategy ",90,2,0,0
"11250","3","907","Start-ups ",26,1,1,38
"11251","3","907","Start-ups ",265,1,1,42
"11252","3","907","Financial Analysis ",120,2,1,48
"11253","3","907","Financial Analysis ",544,2,1,46
"11254","3","907","Healthcare Inmation Technology ",3,2,0,0
"11255","3","907","Public Speaking ",53,1,1,56
"11256","3","907","Public Speaking ",170,1,0,0
"11257","4","908","Scrum ",89,2,0,0
"11258","4","908","Business Management ",108,2,0,0
"11259","4","908","ASP.NET ",97,2,0,0
"11260","4","908","BPM ",104,2,0,0
"11261","4","908","Competitive Analysis ",31,2,0,0
"11262","4","908","Marketing ",54,2,1,41
"11263","4","908","Operations Management ",22,2,0,0
"11264","4","908","Operations Management ",169,2,0,0
"11265","4","908","P&L Management ",20,2,1,55
"11266","4","908","Business Process Improvement ",135,2,1,45
"11267","4","908","Business Process Improvement ",190,2,0,0
"11268","4","908","Programming ",102,2,1,31
"11269","4","908","Programming ",547,2,0,0
"11270","4","909","Strategic Partnerships ",33,1,1,34
"11271","4","909","Enterprise Software",71,2,0,0
"11272","4","909","Healthcare ",4,2,0,0
"11273","4","909","Inmation Technology ",59,2,0,0
"11274","4","909","Inmation Technology ",451,2,0,0
"11275","4","909","Leadership ",1,1,0,0
"11276","4","909","Leadership ",132,1,1,53
"11277","4","909","Management ",6,1,1,40
"11278","4","909","Management ",149,1,0,0
"11279","4","909","Management ",492,1,0,0
"11280","4","909","PACS ",36,2,0,0
"11281","4","909","Databases ",75,2,0,0
"11282","4","909","Databases ",308,2,1,43
"11283","4","909","Application Development ",105,2,0,0
"11284","4","909","Enterprise Architecture ",84,2,0,0
"11285","4","909","Enterprise Architecture ",185,2,0,0
"11286","4","910","Enterprise Software",71,2,1,30
"11287","4","910","Process Improvement ",5,1,1,37
"11288","4","910","Process Improvement ",228,2,0,0
"11289","4","910","Process Improvement ",277,2,0,0
"11290","4","910","VB.NET     VB.NET",109,2,0,0
"11291","4","910","Bootstrap ",116,2,1,31
"11292","4","910","EAI ",113,2,1,49
"11293","4","910","Financial Analysis",121,2,1,48
"11294","4","910","Financial Risk ",131,2,0,0
"11295","4","910","Financial Risk ",181,2,0,0
"11296","4","910","Social Networking ",48,1,1,47
"11297","4","910","Social Networking ",423,1,1,34
"11298","4","910","Revenue Cycle ",35,2,0,0
"11302","4","911","Integration ",8,2,0,0
"11303","4","911","Cardiology ",34,2,1,59
"11304","4","911","Analysis     Analysis",122,2,0,0
"11305","4","911","Operational Excellence ",41,1,1,35
"11306","4","911","Business Intelligence",87,2,0,0
"11307","4","911","Sales ",32,2,0,0
"11308","4","911","Inmation Technology ",59,2,0,0
"11309","4","911","Inmation Technology ",451,2,0,0
"11310","4","911","Executive Management ",18,2,0,0
"11311","4","911","Software Project Management ",74,2,1,39
"11312","4","911","IT Strategy ",90,2,0,0
"11313","5","912","Mergers & Acquisitions ",17,2,0,0
"11314","5","912","Healthcare",47,2,1,54
"11315","5","912","Leadership ",1,1,1,42
"11316","5","912","Leadership ",132,1,1,39
"11317","5","912","New Business Development ",14,2,0,0
"11318","5","912",".Net Workflow ",119,2,1,55
"11319","5","912","Entrepreneurship ",46,1,1,25
"11320","5","912","ALM ",127,2,0,0
"11321","5","912","Budgets ",37,2,1,40
"11322","5","912","Business Intelligence",87,2,1,50
"11323","5","912","Risk Management ",61,2,1,55
"11324","4","913","Change Management ",21,2,0,0
"11325","4","913","DICOM",45,2,0,0
"11326","4","913","EHR ",27,2,0,0
"11327","4","913","EHR ",166,2,0,0
"11328","4","913","Financial Modeling ",130,2,1,40
"11329","4","913","Inmation Technology ",59,2,0,0
"11330","4","913","Inmation Technology ",451,2,0,0
"11331","4","913","Market Development ",39,2,1,48
"11332","4","913","Scrum ",89,2,1,23
"11333","4","913","Small Business ",68,2,0,0
"11334","4","913","Agile ",110,2,0,0
"11335","4","913","Weight Loss Coaching ",67,1,0,0
"11336","5","914","Analytical Skills ",139,2,0,0
"11337","5","914","Analytical Skills ",545,1,1,49
"11338","5","914","System Architecture",100,2,1,52
"11339","5","914","UML ",101,2,0,0
"11340","5","914","HIPAA ",42,2,0,0
"11341","5","914","Management ",6,1,0,0
"11342","5","914","Management ",149,1,0,0
"11343","5","914","Management ",492,1,0,0
"11344","5","914","Clinical Research ",29,2,1,21
"11345","5","914","Clinical Research ",146,2,1,50
"11346","5","914","Analytics ",128,1,1,26
"11347","5","914","Mergers & Acquisitions ",17,2,1,53
"11348","5","914","Integration ",8,2,1,31
"11349","5","914","Nutrition ",51,2,1,25
"11350","5","915","Analysis     Analysis",122,2,1,26
"11351","5","915","Cardiology ",34,2,0,0
"11352","5","915","jQuery UI ",114,2,0,0
"11353","5","915","Design Strategies ",117,2,1,46
"11354","5","915","Agile ",110,2,1,28
"11355","5","915","Nutrition ",51,2,1,41
"11356","5","915","SaaS ",79,2,1,30
"11357","5","915","New Business Development ",14,2,0,0
"11359","5","915","Medical Imaging ",25,2,0,0
"11360","4","916","HTML ",94,2,1,41
"11361","4","916","HTML ",421,2,0,0
"11362","4","916","Leadership ",1,1,1,27
"11363","4","916","Leadership ",132,1,0,0
"11364","4","916","Market Development ",39,2,0,0
"11367","4","916","Product Development S",NA,NA,0,0
"11368","4","916","Program Management ",13,2,1,54
"11369","4","916","Program Management ",328,2,1,39
"11370","4","916","SQL Server ",111,2,1,52
"11371","4","916","Social Media ",52,2,0,0
"11372","4","916","Social Media ",585,1,1,35
"11373","4","916","Credit Risk ",138,2,0,0
"11374","4","916","Software Design ",81,2,1,50
"11375","4","917","AJAX ",99,2,1,31
"11376","4","917","Business Consulting ",66,2,1,57
"11377","4","917","EAI ",113,2,1,60
"11378","4","917","Enterprise Software ",70,2,0,0
"11379","4","917","jQuery UI ",114,2,0,0
"11380","4","917","EHR ",27,2,0,0
"11381","4","917","EHR ",166,2,0,0
"11382","4","917","Training ",56,1,0,0
"11383","4","917","Training ",129,1,0,0
"11384","4","917","VB.NET     VB.NET",109,2,0,0
"11386","4","917","Weight Loss Coaching ",67,1,1,60
"11387","5","918","Business Consulting ",66,2,1,60
"11388","5","918","Competitive Analysis ",31,2,1,25
"11389","5","918","Operational Excellence ",41,1,1,47
"11390","5","918","Entrepreneurship ",46,1,0,0
"11391","5","918","Software Design ",81,2,0,0
"11392","5","918","Global Marketing ",44,2,1,30
"11393","5","918","Product Management ",7,2,1,55
"11394","5","918","Leadership ",1,1,0,0
"11395","5","918","Leadership ",132,1,0,0
"11396","5","918","Medical Imaging ",25,2,0,0
"11397","5","918","Executive Management ",18,2,1,30
"11398","4","919","Public Speaking ",53,1,1,45
"11399","4","919","Public Speaking ",170,1,1,30
"11400","4","919","SDLC ",73,2,0,0
"11401","4","919","Entrepreneurship ",46,1,1,52
"11402","4","919","Small Business ",68,2,1,58
"11403","4","919","Product Launch ",16,2,1,36
"11404","4","919","Application Architecture ",106,2,0,0
"11405","4","919","Visual Studio ",107,2,0,0
"11406","4","919","Visual Studio ",486,2,1,28
"11407","4","919","Business Development ",15,2,0,0
"11408","4","919","EHR ",27,2,1,45
"11409","4","919","EHR ",166,2,1,46
"11410","4","919","UML ",101,2,0,0
"11411","5","920","Start-ups ",26,1,1,60
"11412","5","920","Start-ups ",265,1,0,0
"11413","5","920","Change Management ",21,2,1,36
"11414","5","920","Public Speaking ",53,1,1,29
"11415","5","920","Public Speaking ",170,1,1,36
"11416","5","920","EAI ",113,2,0,0
"11417","5","920","SOA ",77,2,0,0
"11418","5","920","Mergers & Acquisitions ",17,2,0,0
"11419","5","920","Operations Management ",22,2,0,0
"11420","5","920","Operations Management ",169,2,0,0
"11421","5","920",NA,NA,NA,1,34
"11422","5","920","Product Development S",NA,NA,0,0
"11423","5","920","Banking ",124,2,1,35
"11424","5","920","Banking ",178,2,0,0
"11425","4","921","Start-ups ",26,1,1,40
"11426","4","921","Start-ups ",265,1,1,41
"11427","4","921","Team Building",55,1,0,0
"11428","4","921","C++ ",112,2,1,41
"11429","4","921","C++ ",425,2,1,45
"11430","4","921","C++ ",468,2,0,0
"11431","4","921","PACS ",36,2,1,41
"11432","4","921","Agile ",110,2,1,20
"11433","4","921","Operations Management ",22,2,0,0
"11434","4","921","Operations Management ",169,2,0,0
"11435","4","921","ALM ",127,2,1,47
"11436","4","921","Invest ",134,2,1,38
"11437","4","921","Nutrition ",51,2,0,0
"11438","4","921","HIPAA ",42,2,0,0
"11439","3","922","Revenue Cycle ",35,2,0,0
"11440","3","922","Social Media ",52,2,0,0
"11441","3","922","Social Media ",585,1,0,0
"11442","3","922","HL ",40,2,0,0
"11443","3","922","Personal Training ",65,1,0,0
"11444","3","922","Microsoft SQL Server ",80,2,1,49
"11445","3","922","Design Strategies ",117,2,0,0
"11446","3","922","Program Management ",13,2,1,57
"11447","3","922","Program Management ",328,2,0,0
"11448","3","922","Agile ",110,2,1,58
"11449","3","922","Visual Studio ",107,2,0,0
"11450","3","922","Visual Studio ",486,2,1,28
"11452","5","923","Fitness ",58,1,1,39
"11453","5","923","EAI ",113,2,1,50
"11454","5","923","Team Building",55,1,0,0
"11455","5","923","Hospitals ",12,2,0,0
"11456","5","923","UML ",101,2,1,59
"11457","5","923","ALM ",127,2,0,0
"11458","5","923","IT Strategy ",90,2,0,0
"11459","5","923","Healthcare Inmation Technology ",3,2,0,0
"11460","5","923","Software Design ",81,2,0,0
"11461","5","923","Data Analysis",140,2,1,51
"11462","3","924","Architecture ",83,2,0,0
"11463","3","924","Programming ",102,2,0,0
"11464","3","924","Programming ",547,2,1,45
"11465","3","924","Training ",56,1,1,47
"11466","3","924","Training ",129,1,1,46
"11467","3","924","Revenue Cycle ",35,2,1,34
"11468","3","924","Executive Management ",18,2,0,0
"11469","3","924","Integration ",8,2,1,44
"11470","3","924","AJAX ",99,2,0,0
"11471","3","924","Design Strategies ",117,2,0,0
"11472","3","924","HL ",40,2,0,0
"11473","3","924","Lean Manufacturing ",30,2,0,0
"11474","6","925","SQL ",85,2,0,0
"11475","6","925","SQL ",418,2,1,44
"11476","6","925","Social Networking ",48,1,0,0
"11477","6","925","Social Networking ",423,1,1,22
"11478","6","925","Software Project Management ",74,2,0,0
"11479","6","925","EHR ",27,2,1,28
"11480","6","925","EHR ",166,2,1,55
"11481","6","925","VB.NET     VB.NET",109,2,1,20
"11482","6","925","Business Management ",108,2,0,0
"11483","6","925","Strategic Leadership ",38,1,0,0
"11484","6","925","Personal Training ",65,1,0,0
"11485","6","925","Competitive Analysis ",31,2,0,0
"11486","6","925","Invest ",134,2,0,0
"11487","4","926","Clinical Research ",29,2,1,35
"11488","4","926","Clinical Research ",146,2,1,25
"11489","4","926","Healthcare Inmation Technology ",3,2,1,23
"11490","4","926","Mobile Applications ",91,2,1,58
"11491","4","926","Scrum ",89,2,1,42
"11492","4","926","Microsoft SQL Server ",80,2,0,0
"11493","4","926","System Architecture",100,2,1,20
"11494","4","926","Sales ",32,2,0,0
"11495","4","926","Application Architecture ",106,2,0,0
"11496","4","926","Business Process Improvement ",135,2,1,28
"11497","4","926","Business Process Improvement ",190,2,0,0
"11498","4","926","VB.NET     VB.NET",109,2,1,48
"11499","4","927","Social Media ",52,2,0,0
"11500","4","927","Social Media ",585,1,0,0
"11501","4","927","DICOM",45,2,1,46
"11502","4","927","Visual Basic ",96,2,0,0
"11503","4","927","Enterprise Software ",70,2,0,0
"11505","4","927","Business Process Improvement ",135,2,1,51
"11506","4","927","Business Process Improvement ",190,2,0,0
"11507","4","927","Product Development S",NA,NA,0,0
"11508","4","927","Mergers & Acquisitions ",17,2,0,0
"11509","4","927","Leadership Development ",63,1,1,46
"11510","4","927","HL ",40,2,0,0
"11511","5","928","Enterprise Software",71,2,0,0
"11512","5","928","Leadership ",1,1,1,38
"11513","5","928","Leadership ",132,1,0,0
"11514","5","928","Product Management ",7,2,1,46
"11515","5","928","Software Development ",72,2,0,0
"11516","5","928","Software Development ",278,2,0,0
"11517","5","928","Integration ",8,2,1,27
"11518","5","928","Business Process Improvement ",135,2,0,0
"11519","5","928","Business Process Improvement ",190,2,0,0
"11520","5","928","Databases ",75,2,0,0
"11521","5","928","Databases ",308,2,0,0
"11522","5","928","Scrum ",89,2,1,33
"11523","5","928","Data Analysis",140,2,1,52
"11524","5","928","Lean Manufacturing ",30,2,0,0
"11525","2","929",".NET ",93,2,0,0
"11526","2","929","System Architecture",100,2,1,34
"11527","2","929","SQL ",85,2,0,0
"11528","2","929","SQL ",418,2,1,41
"11529","2","929","Cardiology ",34,2,0,0
"11530","2","929","Agile ",110,2,1,39
"11531","2","929","Inmation Technology ",59,2,0,0
"11532","2","929","Inmation Technology ",451,2,0,0
"11533","2","929","SQL Server ",111,2,0,0
"11534","2","929","Market Development ",39,2,1,21
"11535","2","929","Social Media ",52,2,0,0
"11536","2","929","Social Media ",585,1,0,0
"11537","2","929","Clinical Research ",29,2,0,0
"11538","2","929","Clinical Research ",146,2,1,49
"11539","4","930","Software Project Management ",74,2,1,27
"11540","4","930","Banking ",124,2,0,0
"11541","4","930","Banking ",178,2,0,0
"11542","4","930","EHR ",27,2,1,32
"11543","4","930","EHR ",166,2,1,40
"11544","4","930","Wellness ",64,1,0,0
"11545","4","930","Social Media Marketing ",62,2,1,36
"11546","4","930","Product Launch ",16,2,0,0
"11547","4","930","Management     Management",123,2,0,0
"11548","4","930","Invest ",134,2,0,0
"11549","4","930","Business Strategy ",49,2,0,0
"11550","4","930","Business Strategy ",255,2,1,23
"11551","4","930","Small Business ",68,2,0,0
"11552","3","931","SOA ",77,2,1,27
"11553","3","931","Radiology ",43,2,0,0
"11554","3","931","Six Sigma ",2,2,1,49
"11555","3","931","Analysis     Analysis",122,2,0,0
"11556","3","931","EMR ",19,2,0,0
"11557","3","931","Competitive Analysis ",31,2,1,22
"11558","3","931","ALM ",127,2,0,0
"11559","3","931","Scrum ",89,2,0,0
"11560","3","931","Management Consulting ",57,2,0,0
"11561","3","931","Management Consulting ",192,2,0,0
"11562","3","931","Management ",6,1,0,0
"11563","3","931","Management ",149,1,1,21
"11564","3","931","Management ",492,1,0,0
"11565","4","932","Radiology ",43,2,1,33
"11566","4","932","Strategic Planning ",11,1,0,0
"11567","4","932","Strategic Planning ",326,2,0,0
"11568","4","932","Weight Loss Coaching ",67,1,1,36
"11569","4","932","Banking ",124,2,0,0
"11570","4","932","Banking ",178,2,1,37
"11571","4","932","Software Development ",72,2,1,30
"11572","4","932","Software Development ",278,2,0,0
"11573","4","932","Business Process Automation ",103,2,1,29
"11574","4","932","Business Strategy",141,2,0,0
"11575","4","932","Product Development S",NA,NA,1,30
"11576","4","932","Healthcare",47,2,0,0
"11577","4","932","Require Analysis s",NA,NA,0,0
"11578","4","933","Social Media Marketing ",62,2,1,30
"11579","4","933","Programming ",102,2,1,41
"11580","4","933","Programming ",547,2,0,0
"11581","4","933","Web Applications ",78,2,1,21
"11582","4","933","Financial Analysis",121,2,0,0
"11583","4","933","Leadership ",1,1,1,54
"11584","4","933","Leadership ",132,1,1,34
"11585","4","933","Visual Studio ",107,2,0,0
"11586","4","933","Visual Studio ",486,2,1,40
"11587","4","933","Marketing ",54,2,0,0
"11588","4","933","System Architecture",100,2,0,0
"11589","4","933","SaaS ",79,2,0,0
"11590","4","933","P&L Management ",20,2,1,25
"11591","4","934","Scrum ",89,2,0,0
"11592","4","934","VB.NET     VB.NET",109,2,1,41
"11593","4","934","Financial Analysis ",120,2,1,34
"11594","4","934","Financial Analysis ",544,2,0,0
"11595","4","934","Software Design ",81,2,1,47
"11596","4","934","Weight Loss Coaching ",67,1,0,0
"11597","4","934","Risk Management ",61,2,0,0
"11598","4","934","Business Consulting ",66,2,1,33
"11599","4","934","Team Building",55,1,1,45
"11601","4","934","C# ",88,2,1,24
"11602","4","935","Process Improvement ",5,1,1,31
"11603","4","935","Process Improvement ",228,2,1,54
"11604","4","935","Process Improvement ",277,2,1,27
"11605","4","935","Software Design ",81,2,0,0
"11606","4","935","Business Development ",15,2,1,27
"11607","4","935","Executive Management ",18,2,0,0
"11608","4","935","Software Engineering",98,2,1,41
"11609","4","935","Analytical Skills ",139,2,0,0
"11610","4","935","Analytical Skills ",545,1,1,32
"11611","4","935","Operations Management ",22,2,1,37
"11612","4","935","Operations Management ",169,2,1,30
"11613","4","935","ALM ",127,2,1,55
"11615","4","935","Strategy ",50,1,0,0
"11616","4","935","Strategy ",126,1,0,0
"11617","4","936","Software Project Management ",74,2,0,0
"11618","4","936","DICOM",45,2,1,35
"11619","4","936","AngularJS ",115,2,1,40
"11620","4","936","Start-ups ",26,1,0,0
"11621","4","936","Start-ups ",265,1,0,0
"11622","4","936","SOA ",77,2,0,0
"11623","4","936","HIPAA ",42,2,1,52
"11624","4","936","Data Analysis",140,2,0,0
"11625","4","936","Healthcare ",4,2,0,0
"11626","4","936","ASP.NET ",97,2,1,33
"11627","4","936","BPM ",104,2,1,43
"11628","4","937","Financial Modeling ",130,2,0,0
"11629","4","937","Strategic Partnerships ",33,1,1,38
"11630","4","937","Competitive Analysis ",31,2,0,0
"11631","4","937","Program Management ",13,2,1,48
"11632","4","937","Program Management ",328,2,0,0
"11633","4","937","DICOM",45,2,1,22
"11634","4","937","Visual Studio ",107,2,1,29
"11635","4","937","Visual Studio ",486,2,1,57
"11636","4","937","Small Business ",68,2,1,30
"11637","4","937","Healthcare ",4,2,1,22
"11638","4","937","Software Project Management ",74,2,1,45
"11639","4","937","Integration ",8,2,0,0
"11640","5","938","Global Marketing ",44,2,0,0
"11641","5","938","P&L Management ",20,2,0,0
"11642","5","938","Product Marketing ",28,2,1,33
"11643","5","938","Product Marketing ",266,2,1,42
"11644","5","938","Program Management ",13,2,0,0
"11645","5","938","Program Management ",328,2,0,0
"11646","5","938",".Net Workflow ",119,2,0,0
"11647","5","938","Business Intelligence",87,2,0,0
"11648","5","938","AngularJS ",115,2,0,0
"11649","5","938","Management Consulting ",57,2,1,55
"11650","5","938","Management Consulting ",192,2,1,24
"11651","5","938","Operational Excellence ",41,1,1,42
"11652","5","938","Nutrition ",51,2,0,0
"11653","4","939","Management     Management",123,2,0,0
"11654","4","939","Nutrition ",51,2,1,50
"11655","4","939","Strategic Leadership ",38,1,1,55
"11656","4","939","EMR ",19,2,1,57
"11657","4","939","HTML ",94,2,0,0
"11658","4","939","HTML ",421,2,0,0
"11659","4","939","XML ",82,2,1,56
"11660","4","939","ASP.NET ",97,2,0,0
"11661","4","939","Enterprise Software",71,2,1,25
"11662","4","939","Architecture ",83,2,1,48
"11663","4","939","System Architecture",100,2,1,48
"11664","4","940","Strategic Planning ",11,1,0,0
"11665","4","940","Strategic Planning ",326,2,0,0
"11666","4","940","Healthcare",47,2,1,53
"11667","4","940","Fitness ",58,1,1,29
"11668","4","940","Product Launch ",16,2,1,59
"11669","4","940","Budgets ",37,2,1,29
"11670","4","940","Product Marketing ",28,2,0,0
"11671","4","940","Product Marketing ",266,2,0,0
"11672","4","940","DICOM",45,2,1,51
"11673","4","940","Software Engineering",98,2,1,50
"11674","4","940","Microsoft Excel ",136,2,0,0
"11675","4","940","Microsoft Excel ",564,2,1,20
"11676","4","940","Business Operations ",69,2,1,24
"11677","4","941","Product Marketing ",28,2,0,0
"11678","4","941","Product Marketing ",266,2,0,0
"11679","4","941","Application Development ",105,2,1,43
"11680","4","941","Enterprise Architecture ",84,2,0,0
"11681","4","941","Enterprise Architecture ",185,2,0,0
"11682","4","941",NA,NA,NA,1,26
"11683","4","941","Management Consulting ",57,2,0,0
"11684","4","941","Management Consulting ",192,2,1,56
"11685","4","941","SDLC ",73,2,0,0
"11686","4","941","C# ",88,2,1,28
"11687","4","941","Strategy ",50,1,0,0
"11688","4","941","Strategy ",126,1,0,0
"11689","4","941","Product Development S",NA,NA,1,43
"11690","4","941","Team Building ",23,1,1,47
"11691","4","942","Banking ",124,2,0,0
"11692","4","942","Banking ",178,2,0,0
"11693","4","942","Cloud Computing ",76,2,0,0
"11694","4","942","Cloud Computing ",248,2,1,29
"11695","4","942","UML ",101,2,0,0
"11696","4","942","Business Strategy ",49,2,0,0
"11697","4","942","Business Strategy ",255,2,0,0
"11698","4","942","Sales ",32,2,1,26
"11699","4","942","EMR ",19,2,1,37
"11700","4","942","Databases ",75,2,1,47
"11701","4","942","Databases ",308,2,1,39
"11702","4","942","Global Marketing ",44,2,0,0
"11704","4","942","Internal Audit ",60,2,0,0
"11705","5","943","Workflow ",118,2,0,0
"11706","5","943","C# ",88,2,0,0
"11707","5","943","Strategic Partnerships ",33,1,0,0
"11708","5","943","Mobile Applications ",91,2,1,34
"11709","5","943","Financial Analysis",121,2,1,49
"11710","5","943","Change Management ",21,2,0,0
"11711","5","943","Social Networking ",48,1,0,0
"11712","5","943","Social Networking ",423,1,0,0
"11713","5","943","Enterprise Software ",70,2,1,45
"11714","5","943","Technical Leadership ",95,1,0,0
"11715","5","943",".NET ",93,2,1,53
"11716","3","944","Business Process Automation ",103,2,0,0
"11717","3","944","Management ",6,1,0,0
"11718","3","944","Management ",149,1,0,0
"11719","3","944","Management ",492,1,0,0
"11720","3","944","Small Business ",68,2,1,55
"11721","3","944","Business Consulting ",66,2,0,0
"11722","3","944","Analytics ",128,1,0,0
"11723","3","944","Business Strategy",141,2,1,22
"11724","3","944","Budgets ",37,2,1,32
"11725","3","944","SDLC ",73,2,0,0
"11726","3","944","Operational Excellence ",41,1,1,49
"11727","3","944","Healthcare",47,2,1,53
"11728","5","945","Business Operations ",69,2,1,48
"11729","5","945","Financial Services ",137,2,1,38
"11730","5","945","Web Applications ",78,2,0,0
"11731","5","945","Nutrition ",51,2,1,50
"11732","5","945","Cardiology ",34,2,1,41
